SI,ProductSale,PurchasePrice,Profit,date,weekday,weekend,Category,demand
2664,13.5,7.7,-2.1178331,07-06-2018,1,0,1,343
2665,13.5,7.7,-2.1178331,07-06-2018,1,0,2,341
2666,13.5,7.7,-2.1178331,07-06-2018,1,0,3,401
2667,47.9,6.7,4.6951839,08-06-2018,1,0,1,343
2668,47.9,6.7,4.6951839,08-06-2018,1,0,2,341
2669,47.9,6.7,4.6951839,08-06-2018,1,0,3,401
2670,59.5,8.1,2.5406889,09-06-2018,0,1,1,343
2671,59.5,8.1,2.5406889,09-06-2018,0,1,2,341
2672,59.5,8.1,2.5406889,09-06-2018,0,1,3,401
2673,28.4,6.2,-4.1422779,10-06-2018,0,1,1,343
2674,28.4,6.2,-4.1422779,10-06-2018,0,1,2,341
2675,28.4,6.2,-4.1422779,10-06-2018,0,1,3,401
2676,61.5,7.1,6.081316,11-06-2018,1,0,1,343
2677,61.5,7.1,6.081316,11-06-2018,1,0,2,341
2678,61.5,7.1,6.081316,11-06-2018,1,0,3,401
2679,23.3,9.1,6.6816398,12-06-2018,1,0,1,343
2680,23.3,9.1,6.6816398,12-06-2018,1,0,2,341
2681,23.3,9.1,6.6816398,12-06-2018,1,0,3,401
2682,46.7,8.8,-0.2429869,13-06-2018,1,0,1,343
2683,46.7,8.8,-0.2429869,13-06-2018,1,0,2,341
2684,46.7,8.8,-0.2429869,13-06-2018,1,0,3,401
2685,33.1,7.7,2.0310483,14-06-2018,1,0,1,343
2686,33.1,7.7,2.0310483,14-06-2018,1,0,2,341
2687,33.1,7.7,2.0310483,14-06-2018,1,0,3,401
2688,46.3,6.8,3.0875554,15-06-2018,1,0,1,343
2689,46.3,6.8,3.0875554,15-06-2018,1,0,2,341
2690,46.3,6.8,3.0875554,15-06-2018,1,0,3,401
2691,24.1,6.2,-1.0624646,16-06-2018,0,1,1,343
2692,24.1,6.2,-1.0624646,16-06-2018,0,1,2,341
2693,24.1,6.2,-1.0624646,16-06-2018,0,1,3,401
2694,15.4,8.3,0.7854821,17-06-2018,0,1,1,343
2695,15.4,8.3,0.7854821,17-06-2018,0,1,2,341
2696,15.4,8.3,0.7854821,17-06-2018,0,1,3,401
2697,43.8,7.8,-1.2860086,18-06-2018,1,0,1,343
2698,43.8,7.8,-1.2860086,18-06-2018,1,0,2,341
2699,43.8,7.8,-1.2860086,18-06-2018,1,0,3,401
2700,39.6,9.6,4.4824069,19-06-2018,1,0,1,343
2701,39.6,9.6,4.4824069,19-06-2018,1,0,2,341
2702,39.6,9.6,4.4824069,19-06-2018,1,0,3,401
2703,43.1,8.1,-1.4567342,20-06-2018,1,0,1,343
2704,43.1,8.1,-1.4567342,20-06-2018,1,0,2,341
2705,43.1,8.1,-1.4567342,20-06-2018,1,0,3,401
2706,42.9,8.4,3.9685788,21-06-2018,1,0,1,343
2707,42.9,8.4,3.9685788,21-06-2018,1,0,2,341
2708,42.9,8.4,3.9685788,21-06-2018,1,0,3,401
2709,30.0,8.9,2.4398628,22-06-2018,1,0,1,343
2710,30.0,8.9,2.4398628,22-06-2018,1,0,2,341
2711,30.0,8.9,2.4398628,22-06-2018,1,0,3,401
2712,35.6,8.6,6.158313,23-06-2018,0,1,1,343
2713,35.6,8.6,6.158313,23-06-2018,0,1,2,341
2714,35.6,8.6,6.158313,23-06-2018,0,1,3,401
2715,14.2,7.6,2.969071,24-06-2018,0,1,1,343
2716,14.2,7.6,2.969071,24-06-2018,0,1,2,341
2717,14.2,7.6,2.969071,24-06-2018,0,1,3,401
2718,64.1,7.8,-0.3249922,25-06-2018,1,0,1,343
2719,64.1,7.8,-0.3249922,25-06-2018,1,0,2,341
2720,64.1,7.8,-0.3249922,25-06-2018,1,0,3,401
2721,20.6,7.4,1.5057378,26-06-2018,1,0,1,343
2722,20.6,7.4,1.5057378,26-06-2018,1,0,2,341
2723,20.6,7.4,1.5057378,26-06-2018,1,0,3,401
2724,57.0,9.1,1.8677145,27-06-2018,1,0,1,343
2725,57.0,9.1,1.8677145,27-06-2018,1,0,2,341
2726,57.0,9.1,1.8677145,27-06-2018,1,0,3,401
2727,7.2,7.2,5.4214156,28-06-2018,1,0,1,343
2728,7.2,7.2,5.4214156,28-06-2018,1,0,2,341
2729,7.2,7.2,5.4214156,28-06-2018,1,0,3,401
2730,8.0,7.0,-3.9859446,29-06-2018,1,0,1,343
2731,8.0,7.0,-3.9859446,29-06-2018,1,0,2,341
2732,8.0,7.0,-3.9859446,29-06-2018,1,0,3,401
2733,24.6,7.1,5.0473786,30-06-2018,0,1,1,343
2734,24.6,7.1,5.0473786,30-06-2018,0,1,2,341
2735,24.6,7.1,5.0473786,30-06-2018,0,1,3,401
2736,64.0,9.7,5.2455192,01-07-2018,0,1,1,388
2737,64.0,9.7,5.2455192,01-07-2018,0,1,2,382
2738,64.0,9.7,5.2455192,01-07-2018,0,1,3,357
2739,16.2,8.2,-3.7657121,02-07-2018,1,0,1,388
2740,16.2,8.2,-3.7657121,02-07-2018,1,0,2,382
2741,16.2,8.2,-3.7657121,02-07-2018,1,0,3,357
2742,26.2,8.7,6.7383992,03-07-2018,1,0,1,388
2743,26.2,8.7,6.7383992,03-07-2018,1,0,2,382
2744,26.2,8.7,6.7383992,03-07-2018,1,0,3,357
2745,65.0,7.3,6.587703,04-07-2018,1,0,1,388
2746,65.0,7.3,6.587703,04-07-2018,1,0,2,382
2747,65.0,7.3,6.587703,04-07-2018,1,0,3,357
2748,34.4,7.6,-0.4281634,05-07-2018,1,0,1,388
2749,34.4,7.6,-0.4281634,05-07-2018,1,0,2,382
2750,34.4,7.6,-0.4281634,05-07-2018,1,0,3,357
2751,5.6,9.5,0.3587761,06-07-2018,1,0,1,388
2752,5.6,9.5,0.3587761,06-07-2018,1,0,2,382
2753,5.6,9.5,0.3587761,06-07-2018,1,0,3,357
2754,65.2,9.3,-0.0885831,07-07-2018,0,1,1,388
2755,65.2,9.3,-0.0885831,07-07-2018,0,1,2,382
2756,65.2,9.3,-0.0885831,07-07-2018,0,1,3,357
2757,23.5,6.4,0.5306795,08-07-2018,0,1,1,388
2758,23.5,6.4,0.5306795,08-07-2018,0,1,2,382
2759,23.5,6.4,0.5306795,08-07-2018,0,1,3,357
2760,15.5,6.5,2.7522969,09-07-2018,1,0,1,388
2761,15.5,6.5,2.7522969,09-07-2018,1,0,2,382
2762,15.5,6.5,2.7522969,09-07-2018,1,0,3,357
2763,51.3,6.6,-0.9354869,10-07-2018,1,0,1,388
2764,51.3,6.6,-0.9354869,10-07-2018,1,0,2,382
2765,51.3,6.6,-0.9354869,10-07-2018,1,0,3,357
2766,22.1,7.8,1.3063657,11-07-2018,1,0,1,388
2767,22.1,7.8,1.3063657,11-07-2018,1,0,2,382
2768,22.1,7.8,1.3063657,11-07-2018,1,0,3,357
2769,30.8,7.4,-1.2744855,12-07-2018,1,0,1,388
2770,30.8,7.4,-1.2744855,12-07-2018,1,0,2,382
2771,30.8,7.4,-1.2744855,12-07-2018,1,0,3,357
2772,61.8,9.2,3.1099018,13-07-2018,1,0,1,388
2773,61.8,9.2,3.1099018,13-07-2018,1,0,2,382
2774,61.8,9.2,3.1099018,13-07-2018,1,0,3,357
2775,41.5,9.8,-4.0749775,14-07-2018,0,1,1,388
2776,41.5,9.8,-4.0749775,14-07-2018,0,1,2,382
2777,41.5,9.8,-4.0749775,14-07-2018,0,1,3,357
2778,53.1,9.4,1.498833,15-07-2018,0,1,1,388
2779,53.1,9.4,1.498833,15-07-2018,0,1,2,382
2780,53.1,9.4,1.498833,15-07-2018,0,1,3,357
2781,9.7,7.2,-0.5524974,16-07-2018,1,0,1,388
2782,9.7,7.2,-0.5524974,16-07-2018,1,0,2,382
2783,9.7,7.2,-0.5524974,16-07-2018,1,0,3,357
2784,56.8,9.5,0.8851616,17-07-2018,1,0,1,388
2785,56.8,9.5,0.8851616,17-07-2018,1,0,2,382
2786,56.8,9.5,0.8851616,17-07-2018,1,0,3,357
2787,35.2,8.9,0.2678789,18-07-2018,1,0,1,388
2788,35.2,8.9,0.2678789,18-07-2018,1,0,2,382
2789,35.2,8.9,0.2678789,18-07-2018,1,0,3,357
2790,2.8,8.2,1.9091833,19-07-2018,1,0,1,388
2791,2.8,8.2,1.9091833,19-07-2018,1,0,2,382
2792,2.8,8.2,1.9091833,19-07-2018,1,0,3,357
2793,11.4,6.4,-2.6268766,20-07-2018,1,0,1,388
2794,11.4,6.4,-2.6268766,20-07-2018,1,0,2,382
2795,11.4,6.4,-2.6268766,20-07-2018,1,0,3,357
2796,35.0,9.6,3.1183194,21-07-2018,0,1,1,388
2797,35.0,9.6,3.1183194,21-07-2018,0,1,2,382
2798,35.0,9.6,3.1183194,21-07-2018,0,1,3,357
2799,45.6,8.7,-1.9989263,22-07-2018,0,1,1,388
2800,45.6,8.7,-1.9989263,22-07-2018,0,1,2,382
2801,45.6,8.7,-1.9989263,22-07-2018,0,1,3,357
2802,12.9,7.7,6.1673988,23-07-2018,1,0,1,388
2803,12.9,7.7,6.1673988,23-07-2018,1,0,2,382
2804,12.9,7.7,6.1673988,23-07-2018,1,0,3,357
2805,33.4,9.0,6.074237,24-07-2018,1,0,1,388
2806,33.4,9.0,6.074237,24-07-2018,1,0,2,382
2807,33.4,9.0,6.074237,24-07-2018,1,0,3,357
2808,13.9,6.5,-3.0252346,25-07-2018,1,0,1,388
2809,13.9,6.5,-3.0252346,25-07-2018,1,0,2,382
2810,13.9,6.5,-3.0252346,25-07-2018,1,0,3,357
2811,57.9,6.6,-3.3503651,26-07-2018,1,0,1,388
2812,57.9,6.6,-3.3503651,26-07-2018,1,0,2,382
2813,57.9,6.6,-3.3503651,26-07-2018,1,0,3,357
2814,23.7,6.2,-1.9848545,27-07-2018,1,0,1,388
2815,23.7,6.2,-1.9848545,27-07-2018,1,0,2,382
2816,23.7,6.2,-1.9848545,27-07-2018,1,0,3,357
2817,8.5,8.6,5.3221248,28-07-2018,0,1,1,388
2818,8.5,8.6,5.3221248,28-07-2018,0,1,2,382
2819,8.5,8.6,5.3221248,28-07-2018,0,1,3,357
2820,12.5,8.6,-1.5253882,29-07-2018,0,1,1,388
2821,12.5,8.6,-1.5253882,29-07-2018,0,1,2,382
2822,12.5,8.6,-1.5253882,29-07-2018,0,1,3,357
2823,3.8,6.7,-2.763203,30-07-2018,1,0,1,388
2824,3.8,6.7,-2.763203,30-07-2018,1,0,2,382
2825,3.8,6.7,-2.763203,30-07-2018,1,0,3,357
2826,64.7,6.6,-1.5401931,31-07-2018,1,0,1,388
2827,64.7,6.6,-1.5401931,31-07-2018,1,0,2,382
2828,64.7,6.6,-1.5401931,31-07-2018,1,0,3,357
2829,31.1,6.5,3.7436777,01-08-2018,1,0,1,455
2830,31.1,6.5,3.7436777,01-08-2018,1,0,2,457
2831,31.1,6.5,3.7436777,01-08-2018,1,0,3,413
2832,60.5,7.2,1.6822501,02-08-2018,1,0,1,455
2833,60.5,7.2,1.6822501,02-08-2018,1,0,2,457
2834,60.5,7.2,1.6822501,02-08-2018,1,0,3,413
2835,23.9,8.6,1.412848,03-08-2018,1,0,1,455
2836,23.9,8.6,1.412848,03-08-2018,1,0,2,457
2837,23.9,8.6,1.412848,03-08-2018,1,0,3,413
2838,27.1,7.3,3.3699952,04-08-2018,0,1,1,455
2839,27.1,7.3,3.3699952,04-08-2018,0,1,2,457
2840,27.1,7.3,3.3699952,04-08-2018,0,1,3,413
2841,43.2,9.4,4.8189559,05-08-2018,0,1,1,455
2842,43.2,9.4,4.8189559,05-08-2018,0,1,2,457
2843,43.2,9.4,4.8189559,05-08-2018,0,1,3,413
2844,18.4,7.5,0.2184822,06-08-2018,1,0,1,455
2845,18.4,7.5,0.2184822,06-08-2018,1,0,2,457
2846,18.4,7.5,0.2184822,06-08-2018,1,0,3,413
2847,47.4,8.5,-0.7342183,07-08-2018,1,0,1,455
2848,47.4,8.5,-0.7342183,07-08-2018,1,0,2,457
2849,47.4,8.5,-0.7342183,07-08-2018,1,0,3,413
2850,61.1,7.1,0.1598897,08-08-2018,1,0,1,455
2851,61.1,7.1,0.1598897,08-08-2018,1,0,2,457
2852,61.1,7.1,0.1598897,08-08-2018,1,0,3,413
2853,16.0,7.4,-3.7688698,09-08-2018,1,0,1,455
2854,16.0,7.4,-3.7688698,09-08-2018,1,0,2,457
2855,16.0,7.4,-3.7688698,09-08-2018,1,0,3,413
2856,13.1,8.5,-1.9591925,10-08-2018,1,0,1,455
2857,13.1,8.5,-1.9591925,10-08-2018,1,0,2,457
2858,13.1,8.5,-1.9591925,10-08-2018,1,0,3,413
2859,53.8,6.0,6.0410632,11-08-2018,0,1,1,455
2860,53.8,6.0,6.0410632,11-08-2018,0,1,2,457
2861,53.8,6.0,6.0410632,11-08-2018,0,1,3,413
2862,40.3,6.7,3.2203899,12-08-2018,0,1,1,455
2863,40.3,6.7,3.2203899,12-08-2018,0,1,2,457
2864,40.3,6.7,3.2203899,12-08-2018,0,1,3,413
2865,48.4,9.0,-2.8837341,13-08-2018,1,0,1,455
2866,48.4,9.0,-2.8837341,13-08-2018,1,0,2,457
2867,48.4,9.0,-2.8837341,13-08-2018,1,0,3,413
2868,35.1,6.3,2.6386948,14-08-2018,1,0,1,455
2869,35.1,6.3,2.6386948,14-08-2018,1,0,2,457
2870,35.1,6.3,2.6386948,14-08-2018,1,0,3,413
2871,7.2,7.5,3.8019471,15-08-2018,1,0,1,455
2872,7.2,7.5,3.8019471,15-08-2018,1,0,2,457
2873,7.2,7.5,3.8019471,15-08-2018,1,0,3,413
2874,43.2,9.6,-4.6944359,16-08-2018,1,0,1,455
2875,43.2,9.6,-4.6944359,16-08-2018,1,0,2,457
2876,43.2,9.6,-4.6944359,16-08-2018,1,0,3,413
2877,20.3,9.0,4.9638515,17-08-2018,1,0,1,455
2878,20.3,9.0,4.9638515,17-08-2018,1,0,2,457
2879,20.3,9.0,4.9638515,17-08-2018,1,0,3,413
2880,51.1,8.5,-3.161832,18-08-2018,0,1,1,455
2881,51.1,8.5,-3.161832,18-08-2018,0,1,2,457
2882,51.1,8.5,-3.161832,18-08-2018,0,1,3,413
2883,51.1,6.2,6.2720495,19-08-2018,0,1,1,455
2884,51.1,6.2,6.2720495,19-08-2018,0,1,2,457
2885,51.1,6.2,6.2720495,19-08-2018,0,1,3,413
2886,50.2,9.2,-0.1487127,20-08-2018,1,0,1,455
2887,50.2,9.2,-0.1487127,20-08-2018,1,0,2,457
2888,50.2,9.2,-0.1487127,20-08-2018,1,0,3,413
2889,55.6,6.6,6.4047319,21-08-2018,1,0,1,455
2890,55.6,6.6,6.4047319,21-08-2018,1,0,2,457
2891,55.6,6.6,6.4047319,21-08-2018,1,0,3,413
2892,14.3,6.5,0.9432794,22-08-2018,1,0,1,455
2893,14.3,6.5,0.9432794,22-08-2018,1,0,2,457
2894,14.3,6.5,0.9432794,22-08-2018,1,0,3,413
2895,65.9,8.3,-0.5076911,23-08-2018,1,0,1,455
2896,65.9,8.3,-0.5076911,23-08-2018,1,0,2,457
2897,65.9,8.3,-0.5076911,23-08-2018,1,0,3,413
2898,54.7,6.6,5.5955026,24-08-2018,1,0,1,455
2899,54.7,6.6,5.5955026,24-08-2018,1,0,2,457
2900,54.7,6.6,5.5955026,24-08-2018,1,0,3,413
2901,13.0,9.7,5.1175748,25-08-2018,0,1,1,455
2902,13.0,9.7,5.1175748,25-08-2018,0,1,2,457
2903,13.0,9.7,5.1175748,25-08-2018,0,1,3,413
2904,5.8,6.1,3.8567914,26-08-2018,0,1,1,455
2905,5.8,6.1,3.8567914,26-08-2018,0,1,2,457
2906,5.8,6.1,3.8567914,26-08-2018,0,1,3,413
2907,9.6,8.6,0.9033004,27-08-2018,1,0,1,455
2908,9.6,8.6,0.9033004,27-08-2018,1,0,2,457
2909,9.6,8.6,0.9033004,27-08-2018,1,0,3,413
2910,15.6,9.3,5.1099379,28-08-2018,1,0,1,455
2911,15.6,9.3,5.1099379,28-08-2018,1,0,2,457
2912,15.6,9.3,5.1099379,28-08-2018,1,0,3,413
2913,52.8,8.6,2.5408021,29-08-2018,1,0,1,455
2914,52.8,8.6,2.5408021,29-08-2018,1,0,2,457
2915,52.8,8.6,2.5408021,29-08-2018,1,0,3,413
2916,62.5,9.7,-4.8616909,30-08-2018,1,0,1,455
2917,62.5,9.7,-4.8616909,30-08-2018,1,0,2,457
2918,62.5,9.7,-4.8616909,30-08-2018,1,0,3,413
2919,12.4,7.2,3.3665588,31-08-2018,1,0,1,455
2920,12.4,7.2,3.3665588,31-08-2018,1,0,2,457
2921,12.4,7.2,3.3665588,31-08-2018,1,0,3,413
2922,24.5,8.9,3.3195153,01-09-2018,0,1,1,395
2923,24.5,8.9,3.3195153,01-09-2018,0,1,2,396
2924,24.5,8.9,3.3195153,01-09-2018,0,1,3,380
2925,51.0,6.7,4.0742219,02-09-2018,0,1,1,395
2926,51.0,6.7,4.0742219,02-09-2018,0,1,2,396
2927,51.0,6.7,4.0742219,02-09-2018,0,1,3,380
2928,34.7,7.3,6.6721771,03-09-2018,1,0,1,395
2929,34.7,7.3,6.6721771,03-09-2018,1,0,2,396
2930,34.7,7.3,6.6721771,03-09-2018,1,0,3,380
2931,67.9,6.5,-4.1998825,04-09-2018,1,0,1,395
2932,67.9,6.5,-4.1998825,04-09-2018,1,0,2,396
2933,67.9,6.5,-4.1998825,04-09-2018,1,0,3,380
2934,9.4,9.0,-3.1576049,05-09-2018,1,0,1,395
2935,9.4,9.0,-3.1576049,05-09-2018,1,0,2,396
2936,9.4,9.0,-3.1576049,05-09-2018,1,0,3,380
2937,45.1,6.4,4.1636474,06-09-2018,1,0,1,395
2938,45.1,6.4,4.1636474,06-09-2018,1,0,2,396
2939,45.1,6.4,4.1636474,06-09-2018,1,0,3,380
2940,45.3,9.1,3.2542806,07-09-2018,1,0,1,395
2941,45.3,9.1,3.2542806,07-09-2018,1,0,2,396
2942,45.3,9.1,3.2542806,07-09-2018,1,0,3,380
2943,23.8,9.2,-0.76277,08-09-2018,0,1,1,395
2944,23.8,9.2,-0.76277,08-09-2018,0,1,2,396
2945,23.8,9.2,-0.76277,08-09-2018,0,1,3,380
2946,17.0,7.9,-3.6198784,09-09-2018,0,1,1,395
2947,17.0,7.9,-3.6198784,09-09-2018,0,1,2,396
2948,17.0,7.9,-3.6198784,09-09-2018,0,1,3,380
2949,64.9,9.7,-4.3686799,10-09-2018,1,0,1,395
2950,64.9,9.7,-4.3686799,10-09-2018,1,0,2,396
2951,64.9,9.7,-4.3686799,10-09-2018,1,0,3,380
2952,12.4,7.5,4.9137882,11-09-2018,1,0,1,395
2953,12.4,7.5,4.9137882,11-09-2018,1,0,2,396
2954,12.4,7.5,4.9137882,11-09-2018,1,0,3,380
2955,49.0,9.7,6.7045771,12-09-2018,1,0,1,395
2956,49.0,9.7,6.7045771,12-09-2018,1,0,2,396
2957,49.0,9.7,6.7045771,12-09-2018,1,0,3,380
2958,26.5,8.9,5.6562945,13-09-2018,1,0,1,395
2959,26.5,8.9,5.6562945,13-09-2018,1,0,2,396
2960,26.5,8.9,5.6562945,13-09-2018,1,0,3,380
2961,3.8,6.6,1.8676889,14-09-2018,1,0,1,395
2962,3.8,6.6,1.8676889,14-09-2018,1,0,2,396
2963,3.8,6.6,1.8676889,14-09-2018,1,0,3,380
2964,50.0,6.4,-0.8642768,15-09-2018,0,1,1,395
2965,50.0,6.4,-0.8642768,15-09-2018,0,1,2,396
2966,50.0,6.4,-0.8642768,15-09-2018,0,1,3,380
2967,24.5,6.9,0.8698586,16-09-2018,0,1,1,395
2968,24.5,6.9,0.8698586,16-09-2018,0,1,2,396
2969,24.5,6.9,0.8698586,16-09-2018,0,1,3,380
2970,19.3,7.4,6.0599735,17-09-2018,1,0,1,395
2971,19.3,7.4,6.0599735,17-09-2018,1,0,2,396
2972,19.3,7.4,6.0599735,17-09-2018,1,0,3,380
2973,69.9,7.2,5.1917917,18-09-2018,1,0,1,395
2974,69.9,7.2,5.1917917,18-09-2018,1,0,2,396
2975,69.9,7.2,5.1917917,18-09-2018,1,0,3,380
2976,15.1,9.2,-1.7914794,19-09-2018,1,0,1,395
2977,15.1,9.2,-1.7914794,19-09-2018,1,0,2,396
2978,15.1,9.2,-1.7914794,19-09-2018,1,0,3,380
2979,3.4,7.9,6.3848013,20-09-2018,1,0,1,395
2980,3.4,7.9,6.3848013,20-09-2018,1,0,2,396
2981,3.4,7.9,6.3848013,20-09-2018,1,0,3,380
2982,15.3,8.5,-1.8516381,21-09-2018,1,0,1,395
2983,15.3,8.5,-1.8516381,21-09-2018,1,0,2,396
2984,15.3,8.5,-1.8516381,21-09-2018,1,0,3,380
2985,27.8,8.3,2.786559,22-09-2018,0,1,1,395
2986,27.8,8.3,2.786559,22-09-2018,0,1,2,396
2987,27.8,8.3,2.786559,22-09-2018,0,1,3,380
2988,23.0,9.1,2.2918276,23-09-2018,0,1,1,395
2989,23.0,9.1,2.2918276,23-09-2018,0,1,2,396
2990,23.0,9.1,2.2918276,23-09-2018,0,1,3,380
2991,26.4,7.1,-1.1885183,24-09-2018,1,0,1,395
2992,26.4,7.1,-1.1885183,24-09-2018,1,0,2,396
2993,26.4,7.1,-1.1885183,24-09-2018,1,0,3,380
2994,31.8,9.3,-3.6993853,25-09-2018,1,0,1,395
2995,31.8,9.3,-3.6993853,25-09-2018,1,0,2,396
2996,31.8,9.3,-3.6993853,25-09-2018,1,0,3,380
2997,36.3,6.7,-0.5392775,26-09-2018,1,0,1,395
2998,36.3,6.7,-0.5392775,26-09-2018,1,0,2,396
2999,36.3,6.7,-0.5392775,26-09-2018,1,0,3,380
3000,35.0,8.9,3.0127055,27-09-2018,1,0,1,395
3001,35.0,8.9,3.0127055,27-09-2018,1,0,2,396
3002,35.0,8.9,3.0127055,27-09-2018,1,0,3,380
3003,24.7,7.2,4.7970128,28-09-2018,1,0,1,395
3004,24.7,7.2,4.7970128,28-09-2018,1,0,2,396
3005,24.7,7.2,4.7970128,28-09-2018,1,0,3,380
3006,61.2,8.6,1.2082793,29-09-2018,0,1,1,395
3007,61.2,8.6,1.2082793,29-09-2018,0,1,2,396
3008,61.2,8.6,1.2082793,29-09-2018,0,1,3,380
3009,28.5,8.4,-2.7169349,30-09-2018,0,1,1,395
3010,28.5,8.4,-2.7169349,30-09-2018,0,1,2,396
3011,28.5,8.4,-2.7169349,30-09-2018,0,1,3,380
3012,11.1,7.1,1.6158988,01-10-2018,1,0,1,382
3013,11.1,7.1,1.6158988,01-10-2018,1,0,2,393
3014,11.1,7.1,1.6158988,01-10-2018,1,0,3,387
3015,68.6,8.2,1.8461764,02-10-2018,1,0,1,382
3016,68.6,8.2,1.8461764,02-10-2018,1,0,2,393
3017,68.6,8.2,1.8461764,02-10-2018,1,0,3,387
3018,64.5,7.8,1.843932,03-10-2018,1,0,1,382
3019,64.5,7.8,1.843932,03-10-2018,1,0,2,393
3020,64.5,7.8,1.843932,03-10-2018,1,0,3,387
3021,2.0,9.7,-2.8620434,04-10-2018,1,0,1,382
3022,2.0,9.7,-2.8620434,04-10-2018,1,0,2,393
3023,2.0,9.7,-2.8620434,04-10-2018,1,0,3,387
3024,18.8,7.9,5.4337893,05-10-2018,1,0,1,382
3025,18.8,7.9,5.4337893,05-10-2018,1,0,2,393
3026,18.8,7.9,5.4337893,05-10-2018,1,0,3,387
3027,25.1,6.6,-3.9569411,06-10-2018,0,1,1,382
3028,25.1,6.6,-3.9569411,06-10-2018,0,1,2,393
3029,25.1,6.6,-3.9569411,06-10-2018,0,1,3,387
3030,13.9,7.1,3.4587075,07-10-2018,0,1,1,382
3031,13.9,7.1,3.4587075,07-10-2018,0,1,2,393
3032,13.9,7.1,3.4587075,07-10-2018,0,1,3,387
3033,6.3,8.9,-0.6650513,08-10-2018,1,0,1,382
3034,6.3,8.9,-0.6650513,08-10-2018,1,0,2,393
3035,6.3,8.9,-0.6650513,08-10-2018,1,0,3,387
3036,26.1,9.6,1.3342264,09-10-2018,1,0,1,382
3037,26.1,9.6,1.3342264,09-10-2018,1,0,2,393
3038,26.1,9.6,1.3342264,09-10-2018,1,0,3,387
3039,25.8,6.4,3.2144512,10-10-2018,1,0,1,382
3040,25.8,6.4,3.2144512,10-10-2018,1,0,2,393
3041,25.8,6.4,3.2144512,10-10-2018,1,0,3,387
3042,6.4,6.7,0.17009,11-10-2018,1,0,1,382
3043,6.4,6.7,0.17009,11-10-2018,1,0,2,393
3044,6.4,6.7,0.17009,11-10-2018,1,0,3,387
3045,13.9,7.9,1.1294976,12-10-2018,1,0,1,382
3046,13.9,7.9,1.1294976,12-10-2018,1,0,2,393
3047,13.9,7.9,1.1294976,12-10-2018,1,0,3,387
3048,64.7,9.8,-4.2483772,13-10-2018,0,1,1,382
3049,64.7,9.8,-4.2483772,13-10-2018,0,1,2,393
3050,64.7,9.8,-4.2483772,13-10-2018,0,1,3,387
3051,37.2,6.1,0.2594986,14-10-2018,0,1,1,382
3052,37.2,6.1,0.2594986,14-10-2018,0,1,2,393
3053,37.2,6.1,0.2594986,14-10-2018,0,1,3,387
3054,31.7,8.6,1.8443413,15-10-2018,1,0,1,382
3055,31.7,8.6,1.8443413,15-10-2018,1,0,2,393
3056,31.7,8.6,1.8443413,15-10-2018,1,0,3,387
3057,64.4,8.0,1.25234,16-10-2018,1,0,1,382
3058,64.4,8.0,1.25234,16-10-2018,1,0,2,393
3059,64.4,8.0,1.25234,16-10-2018,1,0,3,387
3060,42.8,9.2,2.3745999,17-10-2018,1,0,1,382
3061,42.8,9.2,2.3745999,17-10-2018,1,0,2,393
3062,42.8,9.2,2.3745999,17-10-2018,1,0,3,387
3063,13.4,8.4,-3.187546,18-10-2018,1,0,1,382
3064,13.4,8.4,-3.187546,18-10-2018,1,0,2,393
3065,13.4,8.4,-3.187546,18-10-2018,1,0,3,387
3066,59.6,8.4,1.7995007,19-10-2018,1,0,1,382
3067,59.6,8.4,1.7995007,19-10-2018,1,0,2,393
3068,59.6,8.4,1.7995007,19-10-2018,1,0,3,387
3069,49.8,8.6,-2.3045918,20-10-2018,0,1,1,382
3070,49.8,8.6,-2.3045918,20-10-2018,0,1,2,393
3071,49.8,8.6,-2.3045918,20-10-2018,0,1,3,387
3072,11.2,6.1,-0.3433703,21-10-2018,0,1,1,382
3073,11.2,6.1,-0.3433703,21-10-2018,0,1,2,393
3074,11.2,6.1,-0.3433703,21-10-2018,0,1,3,387
3075,15.3,8.9,1.1061849,22-10-2018,1,0,1,382
3076,15.3,8.9,1.1061849,22-10-2018,1,0,2,393
3077,15.3,8.9,1.1061849,22-10-2018,1,0,3,387
3078,33.9,8.2,-3.7935286,23-10-2018,1,0,1,382
3079,33.9,8.2,-3.7935286,23-10-2018,1,0,2,393
3080,33.9,8.2,-3.7935286,23-10-2018,1,0,3,387
3081,58.6,8.3,-2.1044201,24-10-2018,1,0,1,382
3082,58.6,8.3,-2.1044201,24-10-2018,1,0,2,393
3083,58.6,8.3,-2.1044201,24-10-2018,1,0,3,387
3084,49.1,9.7,-2.8250699,25-10-2018,1,0,1,382
3085,49.1,9.7,-2.8250699,25-10-2018,1,0,2,393
3086,49.1,9.7,-2.8250699,25-10-2018,1,0,3,387
3087,49.2,9.1,-2.3382457,26-10-2018,1,0,1,382
3088,49.2,9.1,-2.3382457,26-10-2018,1,0,2,393
3089,49.2,9.1,-2.3382457,26-10-2018,1,0,3,387
3090,3.2,8.8,0.4408232,27-10-2018,0,1,1,382
3091,3.2,8.8,0.4408232,27-10-2018,0,1,2,393
3092,3.2,8.8,0.4408232,27-10-2018,0,1,3,387
3093,14.7,6.2,-4.92329,28-10-2018,0,1,1,382
3094,14.7,6.2,-4.92329,28-10-2018,0,1,2,393
3095,14.7,6.2,-4.92329,28-10-2018,0,1,3,387
